timestamp,latitude,longitude,available_bike_stands,available_bikes,temperature,humidity,dew_point,apparent_temperature,precipitation,position_lat,position_lng
2024-12-14 15:00:00,,,13.0,7.0,2.5,81,-0.4,0.2,0.0,46.5666599,15.632287
2024-12-15 11:00:00,,,16.333333333333332,3.6666666666666665,2.6,81,-0.4,-0.2,0.0,46.5666599,15.632287
