number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,position_lat,position_lng,timestamp
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,14,6,OPEN,1734492723000,46.549005,15.635014,2024-12-18 03:32:03
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,14,6,OPEN,1734496347000,46.549005,15.635014,2024-12-18 04:32:27
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,13,7,OPEN,1734499367000,46.549005,15.635014,2024-12-18 05:22:47
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,18,2,OPEN,1734503605000,46.549005,15.635014,2024-12-18 06:33:25
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,20,0,OPEN,1734506627000,46.549005,15.635014,2024-12-18 07:23:47
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,20,0,OPEN,1734510854000,46.549005,15.635014,2024-12-18 08:34:14
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,20,0,OPEN,1734513874000,46.549005,15.635014,2024-12-18 09:24:34
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,18,2,OPEN,1734517500000,46.549005,15.635014,2024-12-18 10:25:00
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,18,2,OPEN,1734521124000,46.549005,15.635014,2024-12-18 11:25:24
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,18,2,OPEN,1734525958000,46.549005,15.635014,2024-12-18 12:45:58
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,15,5,OPEN,1734528380000,46.549005,15.635014,2024-12-18 13:26:20
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,10,10,OPEN,1734532007000,46.549005,15.635014,2024-12-18 14:26:47
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,9,11,OPEN,1734535637000,46.549005,15.635014,2024-12-18 15:27:17
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,8,12,OPEN,1734539656000,46.549005,15.635014,2024-12-18 16:34:16
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,5,15,OPEN,1734542901000,46.549005,15.635014,2024-12-18 17:28:21
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,5,15,OPEN,1734546636000,46.549005,15.635014,2024-12-18 18:30:36
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,4,16,OPEN,1734549552000,46.549005,15.635014,2024-12-18 19:19:12
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,5,15,OPEN,1734553783000,46.549005,15.635014,2024-12-18 20:29:43
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,1,19,OPEN,1734877630000,46.549005,15.635014,2024-12-22 14:27:10
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,1,19,OPEN,1734880657000,46.549005,15.635014,2024-12-22 15:17:37
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,3,17,OPEN,1734884898000,46.549005,15.635014,2024-12-22 16:28:18
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,4,16,OPEN,1734888344000,46.549005,15.635014,2024-12-22 17:25:44
