number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,position_lat,position_lng,timestamp
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,14,6,OPEN,1734463430000,46.559319,15.63498,2024-12-17 19:23:50
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,13,7,OPEN,1734466907000,46.559319,15.63498,2024-12-17 20:21:47
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,12,8,OPEN,1734470532000,46.559319,15.63498,2024-12-17 21:22:12
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,9,11,OPEN,1734474171000,46.559319,15.63498,2024-12-17 22:22:51
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,7,13,OPEN,1734477897000,46.559319,15.63498,2024-12-17 23:24:57
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,4,16,OPEN,1734487126000,46.559319,15.63498,2024-12-18 01:58:46
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,1,19,OPEN,1734490847000,46.559319,15.63498,2024-12-18 03:00:47
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,3,17,OPEN,1734493265000,46.559319,15.63498,2024-12-18 03:41:05
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,7,13,OPEN,1734496288000,46.559319,15.63498,2024-12-18 04:31:28
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,11,9,OPEN,1734499629000,46.559319,15.63498,2024-12-18 05:27:09
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,20,0,OPEN,1734503764000,46.559319,15.63498,2024-12-18 06:36:04
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,18,2,OPEN,1734506714000,46.559319,15.63498,2024-12-18 07:25:14
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,20,0,OPEN,1734510810000,46.559319,15.63498,2024-12-18 08:33:30
16,maribor,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,False,False,20,17,3,OPEN,1734514165000,46.559319,15.63498,2024-12-18 09:29:25
