number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,position_lat,position_lng,timestamp
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,3,18,OPEN,1734474654000,46.554703,15.652826,2024-12-17 22:30:54
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,3,18,OPEN,1734477674000,46.554703,15.652826,2024-12-17 23:21:14
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,2,19,OPEN,1734486739000,46.554703,15.652826,2024-12-18 01:52:19
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,1,20,OPEN,1734490853000,46.554703,15.652826,2024-12-18 03:00:53
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,1,20,OPEN,1734493274000,46.554703,15.652826,2024-12-18 03:41:14
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,1,20,OPEN,1734496300000,46.554703,15.652826,2024-12-18 04:31:40
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,0,21,OPEN,1734499326000,46.554703,15.652826,2024-12-18 05:22:06
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,0,21,OPEN,1734503565000,46.554703,15.652826,2024-12-18 06:32:45
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,0,21,OPEN,1734506591000,46.554703,15.652826,2024-12-18 07:23:11
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,11,7,OPEN,1734510834000,46.554703,15.652826,2024-12-18 08:33:54
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,14,4,OPEN,1734513869000,46.554703,15.652826,2024-12-18 09:24:29
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,9,9,OPEN,1734517736000,46.554703,15.652826,2024-12-18 10:28:56
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,9,9,OPEN,1734520543000,46.554703,15.652826,2024-12-18 11:15:43
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,4,17,OPEN,1734526338000,46.554703,15.652826,2024-12-18 12:52:18
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,8,13,OPEN,1734528771000,46.554703,15.652826,2024-12-18 13:32:51
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,0,21,OPEN,1734532077000,46.554703,15.652826,2024-12-18 14:27:57
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,2,19,OPEN,1734535720000,46.554703,15.652826,2024-12-18 15:28:40
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,0,21,OPEN,1734539724000,46.554703,15.652826,2024-12-18 16:35:24
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,3,18,OPEN,1734542999000,46.554703,15.652826,2024-12-18 17:29:59
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,2,19,OPEN,1734546638000,46.554703,15.652826,2024-12-18 18:30:38
20,maribor,EUROPARK - POBREŠKA C.,Pobreška cesta 18,False,False,21,7,14,OPEN,1734549675000,46.554703,15.652826,2024-12-18 19:21:15
