timestamp,temperature,humidity,dew_point,apparent_temperature,precipitation
2024-12-16 14:00:00,7.0,76,3.1,5.0,0.0
2024-12-16 15:00:00,5.8,79,2.4,3.5,0.0
2024-12-16 16:00:00,5.0,84,2.5,2.8,0.0
2024-12-16 17:00:00,5.1,84,2.6,3.0,0.0
2024-12-16 18:00:00,2.7,92,1.5,0.3,0.0
2024-12-16 19:00:00,3.5,89,1.8,1.3,0.0
2024-12-16 20:00:00,3.9,89,2.3,1.7,0.0
2024-12-16 21:00:00,4.2,86,2.1,1.9,0.0
2024-12-16 22:00:00,2.2,96,1.6,0.1,0.0
2024-12-16 23:00:00,1.6,100,1.6,-0.3,0.0
2024-12-17 00:00:00,1.5,100,1.5,-0.8,0.0
2024-12-17 01:00:00,1.2,99,1.0,-1.2,0.0
2024-12-17 02:00:00,1.7,97,1.2,-0.8,0.0
2024-12-17 03:00:00,-1.7,100,-1.7,-4.5,0.0
2024-12-17 04:00:00,-2.1,100,-2.1,-4.9,0.0
2024-12-17 05:00:00,-1.0,100,-1.0,-3.6,0.0
2024-12-17 06:00:00,-1.3,100,-1.3,-3.8,0.0
2024-12-17 07:00:00,-1.6,100,-1.6,-4.1,0.0
2024-12-17 08:00:00,-0.4,100,-0.4,-2.8,0.0
2024-12-17 09:00:00,2.2,91,0.9,-0.3,0.0
2024-12-17 10:00:00,4.5,82,1.6,2.4,0.0
2024-12-17 11:00:00,5.2,82,2.4,3.1,0.0
2024-12-17 12:00:00,6.1,79,2.7,4.2,0.0
2024-12-17 13:00:00,6.7,78,3.1,4.8,0.0
2024-12-17 14:00:00,6.4,81,3.3,4.4,0.0
2024-12-17 15:00:00,5.5,87,3.5,3.7,0.0
2024-12-17 16:00:00,4.4,95,3.7,2.7,0.0
2024-12-17 17:00:00,3.0,99,2.8,1.3,0.0
2024-12-17 18:00:00,1.7,100,1.7,-0.4,0.0
2024-12-17 19:00:00,0.7,100,0.7,-1.5,0.0
2024-12-17 20:00:00,-0.5,99,-0.7,-2.9,0.0
2024-12-17 21:00:00,-1.4,99,-1.5,-3.9,0.0
2024-12-17 22:00:00,-1.2,100,-1.2,-3.7,0.0
2024-12-17 23:00:00,-1.4,100,-1.4,-4.0,0.0
